profile,split,feature,family,feature_family,rate,decision
nearest_k80_tabular,train,nearest_54_source_index,TAIL_GT10,non_price_coord,0.9847143277701035,accept_as_warning
nearest_k80_tabular,train,nearest_54_price_coord_atr,TAIL_GT10,price_coord,0.3500305713444598,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_54_abs_price_coord_atr,TAIL_GT10,price_coord,0.3500305713444598,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_55_source_index,TAIL_GT10,non_price_coord,0.9854616273013429,accept_as_warning
nearest_k80_tabular,train,nearest_55_price_coord_atr,TAIL_GT10,price_coord,0.37439706515093185,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_55_abs_price_coord_atr,TAIL_GT10,price_coord,0.37439706515093185,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_56_source_index,TAIL_GT10,non_price_coord,0.9867071265200752,accept_as_warning
nearest_k80_tabular,train,nearest_56_price_coord_atr,TAIL_GT10,price_coord,0.39801625942616453,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_56_abs_price_coord_atr,TAIL_GT10,price_coord,0.39801625942616453,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_57_source_index,TAIL_GT10,non_price_coord,0.9890169614348151,accept_as_warning
nearest_k80_tabular,train,nearest_57_price_coord_atr,TAIL_GT10,price_coord,0.4236508978917095,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_57_abs_price_coord_atr,TAIL_GT10,price_coord,0.4236508978917095,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_58_source_index,TAIL_GT10,non_price_coord,0.9897869064063951,accept_as_warning
nearest_k80_tabular,train,nearest_58_price_coord_atr,TAIL_GT10,price_coord,0.4477909372947757,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_58_abs_price_coord_atr,TAIL_GT10,price_coord,0.4477909372947757,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_59_source_index,TAIL_GT10,non_price_coord,0.9908059512217215,accept_as_warning
nearest_k80_tabular,train,nearest_59_price_coord_atr,TAIL_GT10,price_coord,0.4729953123938495,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_59_abs_price_coord_atr,TAIL_GT10,price_coord,0.4729953123938495,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_60_source_index,TAIL_GT10,non_price_coord,0.9923911320455626,accept_as_warning
nearest_k80_tabular,train,nearest_60_price_coord_atr,TAIL_GT10,price_coord,0.5001019044815327,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_60_abs_price_coord_atr,TAIL_GT10,price_coord,0.5001019044815327,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_61_source_index,TAIL_GT10,non_price_coord,0.9930478498154397,accept_as_warning
nearest_k80_tabular,train,nearest_61_price_coord_atr,TAIL_GT10,price_coord,0.5270726239271722,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_61_abs_price_coord_atr,TAIL_GT10,price_coord,0.5270726239271722,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_62_source_index,TAIL_GT10,non_price_coord,0.9939310219887225,accept_as_warning
nearest_k80_tabular,train,nearest_62_price_coord_atr,TAIL_GT10,price_coord,0.5563531782875518,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_62_abs_price_coord_atr,TAIL_GT10,price_coord,0.5563531782875518,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_63_source_index,TAIL_GT10,non_price_coord,0.9948141941620054,accept_as_warning
nearest_k80_tabular,train,nearest_63_price_coord_atr,TAIL_GT10,price_coord,0.5875133041962001,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_63_abs_price_coord_atr,TAIL_GT10,price_coord,0.5875133041962001,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_64_source_index,TAIL_GT10,non_price_coord,0.995720011775629,accept_as_warning
nearest_k80_tabular,train,nearest_64_price_coord_atr,TAIL_GT10,price_coord,0.6157974591815938,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_64_abs_price_coord_atr,TAIL_GT10,price_coord,0.6157974591815938,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_65_source_index,TAIL_GT10,non_price_coord,0.9957653026563101,accept_as_warning
nearest_k80_tabular,train,nearest_65_price_coord_atr,TAIL_GT10,price_coord,0.6455082769084445,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_65_abs_price_coord_atr,TAIL_GT10,price_coord,0.6455082769084445,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_66_source_index,TAIL_GT10,non_price_coord,0.9969881564347018,accept_as_warning
nearest_k80_tabular,train,nearest_66_price_coord_atr,TAIL_GT10,price_coord,0.6740868226182658,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_66_abs_price_coord_atr,TAIL_GT10,price_coord,0.6740868226182658,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_67_source_index,TAIL_GT10,non_price_coord,0.9969428655540207,accept_as_warning
nearest_k80_tabular,train,nearest_67_price_coord_atr,TAIL_GT10,price_coord,0.7052922394075953,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_67_abs_price_coord_atr,TAIL_GT10,price_coord,0.7052922394075953,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_68_source_index,TAIL_GT10,non_price_coord,0.9973957743608325,accept_as_warning
nearest_k80_tabular,train,nearest_68_price_coord_atr,TAIL_GT10,price_coord,0.7390113000747299,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_68_abs_price_coord_atr,TAIL_GT10,price_coord,0.7390113000747299,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_69_source_index,TAIL_GT10,non_price_coord,0.9975542924432166,accept_as_warning
nearest_k80_tabular,train,nearest_69_price_coord_atr,TAIL_GT10,price_coord,0.7687447632419212,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_69_abs_price_coord_atr,TAIL_GT10,price_coord,0.7687447632419212,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_70_source_index,TAIL_GT10,non_price_coord,0.9984601100568401,accept_as_warning
nearest_k80_tabular,train,nearest_70_price_coord_atr,TAIL_GT10,price_coord,0.7973233089517425,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_70_abs_price_coord_atr,TAIL_GT10,price_coord,0.7973233089517425,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_71_source_index,TAIL_GT10,non_price_coord,0.9983015919744559,accept_as_warning
nearest_k80_tabular,train,nearest_71_price_coord_atr,TAIL_GT10,price_coord,0.8251545551303245,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_71_abs_price_coord_atr,TAIL_GT10,price_coord,0.8251545551303245,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_72_source_index,TAIL_GT10,non_price_coord,0.9982789465341153,accept_as_warning
nearest_k80_tabular,train,nearest_72_price_coord_atr,TAIL_GT10,price_coord,0.8482302588373831,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_72_abs_price_coord_atr,TAIL_GT10,price_coord,0.8482302588373831,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_73_source_index,TAIL_GT10,non_price_coord,0.9987997916619489,accept_as_warning
nearest_k80_tabular,train,nearest_73_price_coord_atr,TAIL_GT10,price_coord,0.8697660726012817,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_73_abs_price_coord_atr,TAIL_GT10,price_coord,0.8697660726012817,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_74_source_index,TAIL_GT10,non_price_coord,0.9990262460653547,accept_as_warning
nearest_k80_tabular,train,nearest_74_price_coord_atr,TAIL_GT10,price_coord,0.8885844335243099,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_74_abs_price_coord_atr,TAIL_GT10,price_coord,0.8885844335243099,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_75_source_index,TAIL_GT10,non_price_coord,0.99923005502842,accept_as_warning
nearest_k80_tabular,train,nearest_75_price_coord_atr,TAIL_GT10,price_coord,0.9043909508820399,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_75_abs_price_coord_atr,TAIL_GT10,price_coord,0.9043909508820399,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_76_source_index,TAIL_GT10,non_price_coord,0.9995018003125071,accept_as_warning
nearest_k80_tabular,train,nearest_76_price_coord_atr,TAIL_GT10,price_coord,0.9201068864784075,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_76_abs_price_coord_atr,TAIL_GT10,price_coord,0.9201068864784075,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_77_source_index,TAIL_GT10,non_price_coord,0.9990488915056953,accept_as_warning
nearest_k80_tabular,train,nearest_77_price_coord_atr,TAIL_GT10,price_coord,0.9327203967481148,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_77_abs_price_coord_atr,TAIL_GT10,price_coord,0.9327203967481148,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_78_source_index,TAIL_GT10,non_price_coord,0.9995018003125071,accept_as_warning
nearest_k80_tabular,train,nearest_78_price_coord_atr,TAIL_GT10,price_coord,0.9434316900292126,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_78_abs_price_coord_atr,TAIL_GT10,price_coord,0.9434316900292126,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_79_source_index,TAIL_GT10,non_price_coord,0.9995244457528477,accept_as_warning
nearest_k80_tabular,train,nearest_79_price_coord_atr,TAIL_GT10,price_coord,0.9545732466767817,requires_no_price_coord_comparison
nearest_k80_tabular,train,nearest_79_abs_price_coord_atr,TAIL_GT10,price_coord,0.9545732466767817,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,fractals_above_count,TAIL_GT10,non_price_coord,0.9377256317689531,accept_as_warning
nearest_k80_tabular,val_select,fractals_below_count,TAIL_GT10,non_price_coord,0.9428399518652226,accept_as_warning
nearest_k80_tabular,val_select,nearest_00_source_index,TAIL_GT10,non_price_coord,0.5649819494584838,accept_as_warning
nearest_k80_tabular,val_select,nearest_01_source_index,TAIL_GT10,non_price_coord,0.5873947051744886,accept_as_warning
nearest_k80_tabular,val_select,nearest_02_source_index,TAIL_GT10,non_price_coord,0.6110108303249098,accept_as_warning
nearest_k80_tabular,val_select,nearest_03_source_index,TAIL_GT10,non_price_coord,0.6113116726835138,accept_as_warning
nearest_k80_tabular,val_select,nearest_04_source_index,TAIL_GT10,non_price_coord,0.6179302045728039,accept_as_warning
nearest_k80_tabular,val_select,nearest_05_source_index,TAIL_GT10,non_price_coord,0.6263537906137184,accept_as_warning
nearest_k80_tabular,val_select,nearest_06_source_index,TAIL_GT10,non_price_coord,0.6334235860409145,accept_as_warning
nearest_k80_tabular,val_select,nearest_07_source_index,TAIL_GT10,non_price_coord,0.6457581227436823,accept_as_warning
nearest_k80_tabular,val_select,nearest_08_source_index,TAIL_GT10,non_price_coord,0.6425992779783394,accept_as_warning
nearest_k80_tabular,val_select,nearest_09_source_index,TAIL_GT10,non_price_coord,0.6523766546329723,accept_as_warning
nearest_k80_tabular,val_select,nearest_10_source_index,TAIL_GT10,non_price_coord,0.6635078219013237,accept_as_warning
nearest_k80_tabular,val_select,nearest_11_source_index,TAIL_GT10,non_price_coord,0.6653128760529483,accept_as_warning
nearest_k80_tabular,val_select,nearest_12_source_index,TAIL_GT10,non_price_coord,0.6877256317689531,accept_as_warning
nearest_k80_tabular,val_select,nearest_13_source_index,TAIL_GT10,non_price_coord,0.6913357400722022,accept_as_warning
nearest_k80_tabular,val_select,nearest_14_source_index,TAIL_GT10,non_price_coord,0.7062274368231047,accept_as_warning
nearest_k80_tabular,val_select,nearest_15_source_index,TAIL_GT10,non_price_coord,0.7026173285198556,accept_as_warning
nearest_k80_tabular,val_select,nearest_16_source_index,TAIL_GT10,non_price_coord,0.7226233453670277,accept_as_warning
nearest_k80_tabular,val_select,nearest_17_source_index,TAIL_GT10,non_price_coord,0.73676293622142,accept_as_warning
nearest_k80_tabular,val_select,nearest_18_source_index,TAIL_GT10,non_price_coord,0.7519554753309265,accept_as_warning
nearest_k80_tabular,val_select,nearest_19_source_index,TAIL_GT10,non_price_coord,0.7686522262334536,accept_as_warning
nearest_k80_tabular,val_select,nearest_20_source_index,TAIL_GT10,non_price_coord,0.7806859205776173,accept_as_warning
nearest_k80_tabular,val_select,nearest_21_source_index,TAIL_GT10,non_price_coord,0.7788808664259927,accept_as_warning
nearest_k80_tabular,val_select,nearest_22_source_index,TAIL_GT10,non_price_coord,0.7976835138387485,accept_as_warning
nearest_k80_tabular,val_select,nearest_23_source_index,TAIL_GT10,non_price_coord,0.8038507821901324,accept_as_warning
nearest_k80_tabular,val_select,nearest_24_source_index,TAIL_GT10,non_price_coord,0.815734055354994,accept_as_warning
nearest_k80_tabular,val_select,nearest_25_source_index,TAIL_GT10,non_price_coord,0.8283694344163658,accept_as_warning
nearest_k80_tabular,val_select,nearest_26_source_index,TAIL_GT10,non_price_coord,0.8382972322503008,accept_as_warning
nearest_k80_tabular,val_select,nearest_27_source_index,TAIL_GT10,non_price_coord,0.8494283995186522,accept_as_warning
nearest_k80_tabular,val_select,nearest_28_source_index,TAIL_GT10,non_price_coord,0.8590553549939831,accept_as_warning
nearest_k80_tabular,val_select,nearest_29_source_index,TAIL_GT10,non_price_coord,0.8608604091456077,accept_as_warning
nearest_k80_tabular,val_select,nearest_30_source_index,TAIL_GT10,non_price_coord,0.8796630565583634,accept_as_warning
nearest_k80_tabular,val_select,nearest_31_source_index,TAIL_GT10,non_price_coord,0.8799638989169675,accept_as_warning
nearest_k80_tabular,val_select,nearest_32_source_index,TAIL_GT10,non_price_coord,0.8888387484957883,accept_as_warning
nearest_k80_tabular,val_select,nearest_33_source_index,TAIL_GT10,non_price_coord,0.9010228640192539,accept_as_warning
nearest_k80_tabular,val_select,nearest_33_price_coord_atr,TAIL_GT10,price_coord,0.05595667870036101,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_33_abs_price_coord_atr,TAIL_GT10,price_coord,0.05595667870036101,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_34_source_index,TAIL_GT10,non_price_coord,0.9085439229843562,accept_as_warning
nearest_k80_tabular,val_select,nearest_34_price_coord_atr,TAIL_GT10,price_coord,0.06257521058965103,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_34_abs_price_coord_atr,TAIL_GT10,price_coord,0.06257521058965103,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_35_source_index,TAIL_GT10,non_price_coord,0.914560770156438,accept_as_warning
nearest_k80_tabular,val_select,nearest_35_price_coord_atr,TAIL_GT10,price_coord,0.07099879663056559,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_35_abs_price_coord_atr,TAIL_GT10,price_coord,0.07099879663056559,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_36_source_index,TAIL_GT10,non_price_coord,0.9270457280385078,accept_as_warning
nearest_k80_tabular,val_select,nearest_36_price_coord_atr,TAIL_GT10,price_coord,0.08032490974729242,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_36_abs_price_coord_atr,TAIL_GT10,price_coord,0.08032490974729242,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_37_source_index,TAIL_GT10,non_price_coord,0.9291516245487365,accept_as_warning
nearest_k80_tabular,val_select,nearest_37_price_coord_atr,TAIL_GT10,price_coord,0.09100481347773766,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_37_abs_price_coord_atr,TAIL_GT10,price_coord,0.09100481347773766,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_38_source_index,TAIL_GT10,non_price_coord,0.9356197352587244,accept_as_warning
nearest_k80_tabular,val_select,nearest_38_price_coord_atr,TAIL_GT10,price_coord,0.1022864019253911,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_38_abs_price_coord_atr,TAIL_GT10,price_coord,0.1022864019253911,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_39_source_index,TAIL_GT10,non_price_coord,0.9377256317689531,accept_as_warning
nearest_k80_tabular,val_select,nearest_39_price_coord_atr,TAIL_GT10,price_coord,0.11341756919374248,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_39_abs_price_coord_atr,TAIL_GT10,price_coord,0.11341756919374248,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_40_source_index,TAIL_GT10,non_price_coord,0.9450962695547533,accept_as_warning
nearest_k80_tabular,val_select,nearest_40_price_coord_atr,TAIL_GT10,price_coord,0.12394705174488568,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_40_abs_price_coord_atr,TAIL_GT10,price_coord,0.12394705174488568,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_41_source_index,TAIL_GT10,non_price_coord,0.9467509025270758,accept_as_warning
nearest_k80_tabular,val_select,nearest_41_price_coord_atr,TAIL_GT10,price_coord,0.13492779783393502,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_41_abs_price_coord_atr,TAIL_GT10,price_coord,0.13492779783393502,requires_no_price_coord_comparison
nearest_k80_tabular,val_select,nearest_42_source_index,TAIL_GT10,non_price_coord,0.9520156438026474,accept_as_warning
nearest_k80_tabular,val_select,nearest_42_price_coord_atr,TAIL_GT10,price_coord,0.1496690734055355,requires_no_price_coord_comparison
